customer_id,customer_age,education_level,marital_status,income_category,number_products_customer,weeks_tenure,contacts_last_12mths,credit_limit,card_class,inactive_months_last_12mths,total_revolving_balance,count_transactions,transactions_amount,change_transaction_amt_last_3mths,change_transaction_count_last_3mths,churn
6400,41.0,graduate,single,<30k€,5,123,2,10190.0,red plus,2,891,59,3768,0.678,0.967,0
6241,60.0,college,,<30k€,3,228,2,6167.0,red,1,0,43,1648,0.422,0.536,1
1277,48.0,high school,single,30k€-50k€,5,124,1,2657.0,red,2,2115,77,3580,0.688,0.711,0
9866,,phd,married,<30k€,2,133,1,2644.0,red,3,1517,83,4815,0.721,0.804,0
7511,63.0,,single,+110k€,5,181,2,5612.0,red,1,1884,83,4734,0.77,0.886,0
9500,51.0,graduate,married,<30k€,6,169,4,5833.0,red,1,1747,75,3732,0.551,0.531,0
8054,47.0,graduate,married,30k€-50k€,4,156,3,3115.0,red,3,1136,70,3704,0.499,0.458,0
3036,51.0,,divorced,<30k€,4,148,1,2432.0,red,3,0,76,4340,1.293,0.767,0
2219,45.0,high school,married,<30k€,2,147,2,15987.0,red unlimited,3,1187,88,7471,0.597,0.467,0
9369,39.0,,divorced,30k€-50k€,4,117,2,23981.0,red unlimited,2,1788,34,1421,0.631,0.308,0
3033,55.0,post-graduate,divorced,<30k€,4,211,3,1817.0,red,1,0,45,2347,0.503,0.452,1
5767,32.0,college,married,70k€-110k€,4,147,3,4260.0,red,3,1775,52,2109,1.239,0.625,0
9160,57.0,,single,<30k€,3,212,3,2533.0,red,3,2076,75,3816,0.738,0.829,0
3733,51.0,uneducated,single,<30k€,6,169,3,14563.0,red plus,2,1309,70,6408,0.708,0.944,1
9081,,uneducated,single,,6,171,2,16411.0,red,2,1179,71,3929,0.849,0.732,0
4494,36.0,graduate,married,30k€-50k€,4,134,1,4047.0,red,3,0,34,2134,0.648,0.478,1
6785,42.0,graduate,married,50k€-70k€,3,120,1,12294.0,red,3,2517,87,7906,0.775,0.611,0
9005,46.0,post-graduate,married,70k€-110k€,3,147,2,13382.0,red,3,1159,45,1828,0.404,0.5,1
2840,39.0,graduate,married,<30k€,1,75,3,10017.0,red plus,1,726,68,9299,0.924,0.619,1
2197,41.0,graduate,single,30k€-50k€,5,149,0,6509.0,red,3,2033,37,1409,0.83,0.37,0
3261,46.0,uneducated,married,,4,164,3,2315.0,red,1,1336,65,4143,0.771,0.667,0
8865,41.0,high school,married,70k€-110k€,5,148,3,1681.0,red,4,0,82,5416,0.994,0.952,0
6606,43.0,,,30k€-50k€,6,146,3,3509.0,red,1,1819,84,4712,0.894,0.909,0
4776,43.0,high school,,<30k€,5,126,4,2222.0,red,2,1551,65,3302,0.932,0.585,0
7955,47.0,post-graduate,single,+110k€,6,149,2,34516.0,red,1,931,21,1022,0.828,1.1,0
5167,42.0,graduate,single,30k€-50k€,1,139,1,1528.0,red,2,820,88,5212,0.908,0.833,0
9622,59.0,,single,<30k€,5,223,1,6352.0,red,2,1386,77,3709,0.5,0.604,0
145,52.0,graduate,married,30k€-50k€,5,183,3,9117.0,red,2,1259,75,3837,0.88,0.705,0
6465,37.0,graduate,single,30k€-50k€,6,97,2,14632.0,red,3,1158,36,1399,0.501,0.5,0
8225,53.0,post-graduate,single,+110k€,6,148,5,34516.0,red plus,1,1323,78,3422,0.934,0.529,0
5462,29.0,graduate,divorced,,5,55,2,7772.0,red,1,1890,75,2585,0.754,0.829,0
2423,43.0,uneducated,single,30k€-50k€,1,140,3,3657.0,red,3,0,95,14802,0.785,0.667,0
4640,49.0,college,married,30k€-50k€,5,140,4,16547.0,red plus,3,0,41,1561,0.242,0.367,1
1902,,high school,married,<30k€,3,143,1,4402.0,red,3,1524,57,3063,0.628,0.9,0
7339,44.0,high school,married,30k€-50k€,3,172,3,4206.0,red,1,1100,22,1144,0.587,1.0,0
2440,48.0,graduate,single,<30k€,1,153,4,1438.3,red,2,0,44,1757,0.35,0.467,1
5673,61.0,graduate,married,50k€-70k€,6,148,3,3674.0,red,3,895,48,1703,0.658,0.371,0
4412,56.0,high school,married,70k€-110k€,3,193,2,12262.0,red,2,1836,38,1659,1.584,1.533,0
6198,58.0,college,married,<30k€,6,179,2,3914.0,red,3,0,54,1964,0.524,0.8,0
551,46.0,college,married,70k€-110k€,3,159,2,18352.0,red,3,1509,29,1454,0.898,1.071,0
7586,39.0,graduate,married,+110k€,4,120,2,14938.0,red,3,1412,36,1930,0.677,0.636,0
2242,57.0,college,married,+110k€,5,221,4,3452.0,red,1,2088,21,1008,0.768,0.4,0
8494,39.0,graduate,single,30k€-50k€,4,128,2,5655.0,red,3,1154,51,2189,0.702,0.7,1
857,45.0,phd,married,+110k€,6,140,1,3499.0,red,3,1759,67,3972,0.635,0.558,0
4029,36.0,high school,single,70k€-110k€,6,120,3,34516.0,red unlimited,2,1965,70,2949,1.044,1.0,0
3220,55.0,graduate,single,<30k€,1,163,2,2317.0,red,2,0,19,884,1.005,0.727,1
3515,63.0,graduate,single,,5,223,2,18550.0,red,0,0,42,2616,0.908,0.826,1
417,51.0,college,married,<30k€,6,150,3,2641.0,red,2,1257,39,1439,0.891,1.053,0
4735,50.0,high school,married,50k€-70k€,2,147,1,3605.0,red,2,0,78,6800,0.594,0.814,0
3999,46.0,high school,,<30k€,3,147,1,2242.0,red,2,888,81,4708,0.661,0.558,0
9525,47.0,high school,married,50k€-70k€,3,151,3,15626.0,red,1,1148,65,3386,1.028,0.711,0
4789,56.0,college,single,70k€-110k€,5,179,4,3495.0,red,2,0,41,2131,0.639,0.464,1
4434,64.0,,single,30k€-50k€,6,229,4,13364.0,red,2,1318,54,4548,1.063,0.862,0
8152,33.0,college,married,30k€-50k€,3,72,3,4626.0,red,1,1232,102,14740,0.731,0.759,0
7974,43.0,,single,<30k€,3,147,2,2492.0,red,3,1560,23,1126,0.573,0.353,0
4799,43.0,graduate,married,+110k€,3,135,3,34516.0,red,1,2129,38,1463,0.587,0.583,0
9401,48.0,college,married,50k€-70k€,2,147,1,12299.0,red,2,1664,90,15060,0.879,0.915,0
1078,67.0,college,single,<30k€,3,228,3,10885.0,red plus,4,1758,39,2291,0.8,0.773,1
4209,38.0,high school,single,<30k€,2,109,0,2920.0,red,3,2426,41,2750,0.983,0.367,1
8725,52.0,graduate,single,30k€-50k€,6,180,3,3360.0,red,2,1219,30,1309,0.412,1.0,0
10072,50.0,uneducated,single,50k€-70k€,5,185,2,10344.0,red,2,1274,47,1617,0.445,0.424,0
1906,39.0,phd,,<30k€,6,149,2,10074.0,red plus,1,1079,65,3338,0.813,0.711,0
4486,48.0,graduate,married,<30k€,6,147,4,1984.0,red,3,0,46,2506,0.89,0.643,1
3771,51.0,high school,married,50k€-70k€,5,147,3,9226.0,red,1,1233,29,1626,1.521,1.636,0
62,46.0,,,30k€-50k€,5,174,2,1761.0,red,2,1249,73,4410,0.936,0.622,0
8972,35.0,uneducated,married,50k€-70k€,6,79,5,9764.0,red,3,0,115,15097,0.689,0.797,0
6660,49.0,graduate,married,<30k€,2,148,6,4005.0,red,3,0,75,7022,0.896,0.667,1
2982,44.0,graduate,single,,4,152,4,17345.0,red,3,545,64,3523,0.905,0.829,0
4744,43.0,graduate,divorced,30k€-50k€,2,147,4,9569.0,red,2,0,35,1724,0.598,0.25,1
3886,50.0,high school,single,<30k€,3,148,4,2283.0,red,3,1020,68,3687,0.944,1.125,0
9811,52.0,high school,married,<30k€,2,148,3,1572.0,red,3,0,41,2447,0.74,0.577,1
8518,53.0,college,single,<30k€,1,147,3,2274.0,red,3,708,74,7735,0.677,0.682,0
514,28.0,graduate,married,<30k€,4,70,2,2042.0,red,2,1567,78,5146,0.744,0.733,0
2900,39.0,,married,+110k€,6,100,2,24577.0,red,3,0,39,1897,0.75,0.393,0
1255,38.0,,married,<30k€,4,100,2,2570.0,red,3,2230,42,1755,0.686,0.448,0
1470,29.0,graduate,single,<30k€,4,147,3,12833.0,red plus,3,0,75,9619,0.853,0.786,1
1879,50.0,graduate,single,70k€-110k€,4,123,3,4180.0,red,2,688,76,3750,0.747,0.727,0
5082,22.0,college,married,,2,100,1,34516.0,red plus,3,2032,104,14544,0.82,0.705,0
6735,33.0,uneducated,married,30k€-50k€,6,147,5,8682.0,red,2,1647,36,1792,0.971,0.8,0
3825,51.0,graduate,single,30k€-50k€,5,148,3,7514.0,red,2,0,69,4789,0.514,0.408,0
9957,38.0,high school,single,70k€-110k€,3,119,2,12978.0,red,3,0,85,14134,0.628,0.7,0
2196,36.0,high school,single,+110k€,1,147,3,27929.0,red,3,1898,123,14755,0.725,0.732,0
8888,38.0,uneducated,,70k€-110k€,2,147,2,34516.0,red plus,1,1132,106,9389,0.84,0.797,0
957,45.0,college,single,<30k€,1,148,2,1438.3,red,3,718,71,4447,0.571,0.821,0
5510,,graduate,married,30k€-50k€,5,84,3,5153.0,red,1,2517,63,3095,1.488,0.969,0
4732,38.0,uneducated,married,<30k€,4,107,5,5484.0,red,2,2517,51,2025,0.489,0.378,0
4203,44.0,high school,,30k€-50k€,3,100,2,4430.0,red,2,2203,49,2742,1.046,0.4,1
1689,54.0,,,30k€-50k€,6,186,4,2910.0,red,3,709,27,1192,0.538,0.588,0
10069,57.0,,single,<30k€,5,148,2,3033.0,red,4,0,90,4921,0.89,0.698,0
1188,47.0,uneducated,,50k€-70k€,3,167,4,18075.0,red,4,0,30,1477,0.531,0.5,1
711,38.0,college,,30k€-50k€,4,161,3,1438.3,red,1,0,83,4528,0.68,1.128,0
9575,40.0,high school,single,,4,140,3,29543.0,red,3,1164,27,1015,0.717,0.35,1
4734,55.0,college,single,30k€-50k€,4,208,2,5042.0,red,2,1002,62,2897,1.108,0.632,0
6076,41.0,graduate,single,50k€-70k€,3,149,3,6022.0,red,1,1433,68,3433,0.955,0.943,0
4099,41.0,phd,married,30k€-50k€,1,135,3,1604.0,red,3,0,47,2264,0.644,0.516,1
6189,48.0,college,married,+110k€,3,191,2,27347.0,red,3,719,77,4040,0.695,0.674,0
2954,31.0,high school,married,50k€-70k€,2,98,3,4328.0,red,1,1493,120,14731,0.651,0.765,0
8,52.0,college,single,50k€-70k€,3,172,3,3096.0,red,3,0,87,4709,0.684,0.776,0
9692,40.0,high school,married,,6,111,2,10723.0,red,2,1529,63,2938,1.426,0.703,0
6810,43.0,,married,<30k€,5,124,3,1654.0,red,3,0,30,1730,0.329,0.364,1
3246,33.0,uneducated,single,+110k€,6,124,4,4043.0,red,3,2517,47,2600,0.602,0.621,1
2528,42.0,uneducated,divorced,,4,148,3,2809.0,red,3,0,40,2466,0.854,0.538,1
9717,,college,single,<30k€,3,187,2,2153.0,red,5,0,69,4628,0.766,0.971,0
7862,55.0,graduate,single,30k€-50k€,1,148,3,3510.0,red,2,941,77,4833,0.717,0.75,0
9871,49.0,graduate,single,<30k€,5,149,2,2537.0,red,1,1097,84,4964,0.874,0.909,0
6624,36.0,high school,single,<30k€,3,136,3,1568.0,red,3,0,59,2812,0.611,0.788,1
6377,36.0,high school,,,1,140,1,2798.0,red,3,1049,87,5758,0.89,0.706,0
531,48.0,,single,30k€-50k€,1,174,2,1643.0,red,3,526,38,2520,0.829,0.583,1
3908,58.0,high school,single,30k€-50k€,5,190,3,2687.0,red,4,1689,34,2370,0.714,0.789,1
10081,46.0,high school,single,70k€-110k€,4,148,4,28830.0,red,2,0,57,3533,0.786,0.966,0
8468,47.0,graduate,single,70k€-110k€,4,149,4,13430.0,red,1,2356,67,3717,0.718,0.675,0
1679,,,single,,4,113,2,1877.0,red,1,0,80,4854,0.752,0.818,0
963,42.0,high school,single,<30k€,5,114,3,1744.0,red,1,0,86,4811,0.702,0.686,0
8815,,graduate,,<30k€,1,148,1,4941.0,red,1,1040,91,7631,0.765,0.596,0
5104,51.0,graduate,married,30k€-50k€,3,156,1,1989.0,red,2,1003,70,5070,0.677,0.75,0
6496,35.0,high school,married,<30k€,5,128,3,2352.0,red,3,0,48,2344,1.467,0.92,0
5318,54.0,high school,married,<30k€,3,167,4,1438.3,red,3,0,42,1587,0.387,0.448,1
5710,51.0,graduate,divorced,70k€-110k€,4,180,2,34516.0,red plus,3,751,40,5806,0.357,0.429,1
9478,56.0,high school,married,50k€-70k€,3,191,4,2212.0,red,1,1392,34,1387,0.573,0.7,0
5272,41.0,post-graduate,single,30k€-50k€,4,111,3,4461.0,red,1,900,77,4204,0.587,0.791,0
4514,39.0,high school,single,<30k€,4,137,0,8054.0,red,2,1023,45,3374,0.75,0.875,0
7911,34.0,high school,divorced,30k€-50k€,1,107,3,15504.0,red plus,1,1277,126,14181,0.612,0.615,0
3344,23.0,graduate,divorced,,6,147,3,21084.0,red,1,2517,71,2309,0.763,0.543,0
6620,47.0,post-graduate,married,30k€-50k€,3,149,4,2954.0,red,2,931,29,2433,0.575,0.381,1
2323,51.0,,single,30k€-50k€,6,159,3,7382.0,red,2,1326,65,4792,0.806,0.667,0
3377,43.0,graduate,married,<30k€,6,163,2,2232.0,red,2,2002,68,3803,1.107,0.511,0
1387,48.0,graduate,married,<30k€,5,125,4,4038.0,red,3,1530,41,2400,0.724,0.323,1
1579,50.0,graduate,single,<30k€,1,152,3,3699.0,red,2,913,71,7297,0.866,0.69,1
5242,25.0,,married,30k€-50k€,4,60,4,3823.0,red,1,2130,49,2026,0.371,0.441,0
9579,51.0,high school,single,<30k€,1,194,2,1517.0,red,3,556,82,4981,0.622,0.864,0
8064,49.0,graduate,single,30k€-50k€,3,133,2,2798.0,red,1,1291,69,2903,0.708,0.683,0
3253,42.0,college,single,<30k€,4,139,2,5950.0,red,3,0,66,4655,0.44,0.784,0
5460,40.0,graduate,single,<30k€,6,118,0,2118.0,red,3,1189,60,4541,1.158,0.818,0
2856,50.0,college,married,30k€-50k€,2,183,3,1438.3,red,2,0,21,815,0.734,0.615,1
8339,46.0,graduate,married,70k€-110k€,3,148,1,20274.0,red,3,2100,66,5274,0.584,0.61,0
2028,60.0,graduate,single,30k€-50k€,6,226,1,1564.0,red,2,0,69,4018,0.516,0.605,0
599,47.0,,married,70k€-110k€,5,148,3,19099.0,red,2,2517,77,4837,0.628,0.75,0
989,44.0,high school,married,30k€-50k€,2,114,3,1438.3,red,3,0,78,4445,0.926,0.773,0
2851,40.0,high school,single,,1,147,2,9766.0,red,3,1575,101,7605,0.661,0.603,0
3750,57.0,college,divorced,70k€-110k€,4,147,3,34173.0,red,2,1194,69,3731,1.056,0.816,0
3217,59.0,uneducated,single,<30k€,6,149,3,5780.0,red,3,0,40,6613,0.394,0.429,1
5694,41.0,uneducated,married,<30k€,3,123,3,3108.0,red,1,778,87,4130,0.645,0.706,0
8193,36.0,uneducated,married,<30k€,5,108,2,3471.0,red,3,2517,34,1771,0.743,0.889,0
7412,43.0,graduate,married,<30k€,6,146,2,11392.0,red plus,2,0,63,3246,0.821,0.703,0
1757,49.0,high school,married,,2,162,2,19962.0,red,3,0,119,14703,0.984,0.859,0
9407,59.0,high school,,30k€-50k€,4,199,1,4409.0,red,1,785,61,4160,0.838,0.649,0
7521,48.0,,divorced,70k€-110k€,4,173,2,5763.0,red,4,0,48,2310,0.615,0.714,1
7977,38.0,phd,single,50k€-70k€,4,112,3,5341.0,red,1,0,47,1955,0.771,0.808,0
2470,36.0,,married,50k€-70k€,3,120,3,3890.0,red,2,2286,51,1889,0.633,0.457,0
2204,48.0,graduate,married,30k€-50k€,5,163,2,12240.0,red,1,1566,26,1422,0.539,0.529,0
6928,,graduate,married,,5,176,2,3161.0,red,4,1389,30,1547,0.307,0.429,0
9754,55.0,graduate,single,30k€-50k€,3,187,2,13090.0,red,3,0,78,3851,0.75,1.0,0
9405,46.0,high school,,70k€-110k€,4,140,3,23539.0,red,3,1261,38,1485,0.484,0.462,0
9098,49.0,,married,<30k€,3,134,1,2393.0,red,2,1667,79,3768,0.974,0.681,0
5453,48.0,high school,divorced,50k€-70k€,4,163,2,17576.0,red,1,0,67,3494,0.667,0.718,0
7924,51.0,graduate,single,50k€-70k€,2,146,1,15618.0,red,1,0,77,7549,0.706,0.638,0
4025,46.0,graduate,,<30k€,4,154,1,1438.3,red,3,0,78,4601,0.647,0.625,0
7457,37.0,college,single,30k€-50k€,5,115,3,3490.0,red,2,1421,80,3392,1.125,0.86,0
7540,53.0,,married,<30k€,1,154,3,7098.0,red,2,1829,102,13139,0.557,0.789,0
6167,58.0,phd,single,30k€-50k€,5,191,4,16677.0,red plus,2,1590,37,1410,0.885,0.609,0
6454,52.0,phd,single,<30k€,2,149,3,1438.3,red,2,978,33,947,0.773,0.571,1
4216,46.0,graduate,single,70k€-110k€,2,147,2,3999.0,red,3,0,76,7567,0.938,0.652,1
1680,,graduate,married,<30k€,3,148,2,2796.0,red,5,0,81,4536,0.884,0.723,0
4539,47.0,graduate,married,+110k€,3,180,3,12163.0,red,2,2082,56,2649,1.554,0.697,0
8950,48.0,graduate,married,70k€-110k€,2,183,3,34516.0,red plus,1,925,84,7755,0.771,0.68,0
8611,52.0,college,married,<30k€,3,151,3,1745.0,red,2,0,44,2297,0.657,0.63,1
7403,,graduate,married,,5,112,1,7751.0,red,1,1965,90,4543,0.782,0.731,0
6450,56.0,uneducated,married,,3,228,2,10144.0,red,3,1295,24,1234,0.758,1.182,0
5562,40.0,,married,50k€-70k€,3,125,1,2888.0,red,1,1676,58,3798,0.534,0.812,0
8333,37.0,graduate,single,50k€-70k€,4,150,4,20013.0,red,3,922,39,1518,0.655,0.625,0
3527,49.0,phd,,50k€-70k€,3,155,2,32658.0,red plus,2,1482,37,2023,0.941,0.542,0
6795,53.0,graduate,married,30k€-50k€,6,191,2,2799.0,red,2,0,88,4116,0.689,0.571,0
635,45.0,graduate,married,50k€-70k€,3,111,3,11880.0,red,2,2025,42,1789,0.835,1.471,0
5281,44.0,graduate,married,70k€-110k€,4,136,2,3498.0,red,1,0,56,2512,1.109,0.867,0
3958,40.0,,married,50k€-70k€,6,140,0,3269.0,red,3,1601,74,3966,1.168,0.947,0
7722,36.0,graduate,single,<30k€,4,71,4,2431.0,red,3,1846,74,4327,0.612,0.644,0
981,57.0,,,+110k€,2,181,3,11954.0,red,2,0,93,7345,0.779,0.55,0
4912,35.0,graduate,married,50k€-70k€,6,145,4,13049.0,red,3,943,72,3944,0.686,0.674,0
546,43.0,high school,single,50k€-70k€,3,118,3,9829.0,red,2,2517,73,2927,0.59,1.212,0
8539,38.0,college,married,30k€-50k€,4,148,4,4913.0,red,4,2517,28,899,0.348,0.273,1
5064,45.0,phd,married,<30k€,3,111,2,1438.3,red,2,0,38,2429,0.68,0.652,1
2537,35.0,graduate,single,,5,56,3,3558.0,red,1,816,71,4878,0.77,0.578,0
7673,44.0,phd,single,50k€-70k€,3,140,1,27494.0,red plus,3,879,112,14375,0.671,0.672,0
9270,40.0,graduate,married,70k€-110k€,3,124,2,34516.0,red,3,2109,87,6832,0.703,0.706,0
9546,40.0,uneducated,married,<30k€,1,115,2,3629.0,red,1,1891,113,15982,0.917,0.687,0
8169,56.0,graduate,married,+110k€,2,180,3,34516.0,red,1,862,111,15034,0.815,0.762,0
6039,,,single,30k€-50k€,2,212,3,1852.0,red,4,0,49,2851,0.902,0.75,1
3388,51.0,college,married,30k€-50k€,3,194,4,2459.0,red,3,1733,62,2309,1.216,0.632,0
8580,42.0,graduate,single,+110k€,3,135,2,20891.0,red,1,1213,117,14641,0.717,0.773,0
9963,48.0,phd,married,,6,182,2,6501.0,red,6,0,81,5074,0.651,0.688,0
6756,47.0,phd,,,1,154,2,4072.0,red,3,1594,83,4317,0.678,0.886,0
8938,,high school,married,50k€-70k€,4,145,3,33180.0,red plus,4,511,14,797,0.681,0.273,1
7199,61.0,college,single,70k€-110k€,6,218,2,34516.0,red plus,3,1388,64,3261,0.791,0.684,0
5890,61.0,graduate,married,+110k€,6,220,4,31680.0,red,2,1812,25,1121,0.483,0.562,0
6060,42.0,post-graduate,single,30k€-50k€,1,103,2,9043.0,red,2,1974,48,4638,1.027,0.655,1
1926,55.0,uneducated,married,+110k€,6,154,2,19802.0,red,6,1961,58,2244,1.125,0.706,0
3823,39.0,graduate,single,50k€-70k€,5,148,4,2527.0,red,3,2204,85,4598,0.9,0.771,0
3878,53.0,uneducated,single,30k€-50k€,6,200,2,1443.0,red,3,1375,38,1991,0.683,0.583,0
8761,45.0,graduate,married,<30k€,3,147,0,8228.0,red,3,0,80,4277,0.942,0.702,0
5556,60.0,college,married,30k€-50k€,2,202,3,6462.0,red,5,0,17,761,0.856,0.214,1
8337,38.0,uneducated,divorced,+110k€,4,114,3,9180.0,red,3,1814,49,2646,0.628,0.633,0
3356,52.0,graduate,married,+110k€,2,171,3,7932.0,red,1,2140,92,4024,0.554,0.614,0
6979,35.0,college,married,50k€-70k€,4,116,4,6921.0,red,3,2159,35,1931,0.895,0.75,0
7665,41.0,graduate,single,50k€-70k€,5,118,3,2775.0,red,3,1664,52,2478,0.809,0.926,0
5601,49.0,phd,,70k€-110k€,3,165,2,3429.0,red,2,1268,64,4422,0.703,1.783,0
343,64.0,uneducated,single,<30k€,3,203,4,1697.0,red,4,377,49,2799,1.048,0.485,1
7096,56.0,post-graduate,single,70k€-110k€,5,180,2,19063.0,red,2,1236,58,3393,0.542,0.871,0
1823,53.0,high school,married,,2,155,2,3505.0,red,1,2517,79,5034,0.612,0.681,0
4309,56.0,,divorced,+110k€,5,203,3,24250.0,red,4,278,41,2153,0.647,0.577,1
2353,45.0,graduate,married,30k€-50k€,3,147,1,2216.0,red,3,1992,77,4103,0.789,0.711,0
10045,51.0,college,single,<30k€,3,211,1,3639.0,red,5,2178,42,1865,0.451,0.5,1
10116,51.0,graduate,married,<30k€,3,164,0,2774.0,red,3,1362,91,4802,0.866,0.685,0
9312,35.0,graduate,single,30k€-50k€,4,148,1,2407.0,red,3,1552,86,4983,0.62,0.755,0
4439,52.0,uneducated,single,+110k€,4,154,5,20912.0,red,2,0,84,4172,0.725,0.787,0
1450,35.0,high school,married,30k€-50k€,3,123,1,1438.3,red,3,0,74,4591,0.71,0.644,0
1911,47.0,uneducated,single,70k€-110k€,4,168,2,34516.0,red plus,1,0,47,1506,0.499,0.516,0
2365,53.0,uneducated,married,<30k€,4,164,3,1612.0,red,3,831,81,4924,0.602,0.884,0
5521,30.0,graduate,divorced,,3,107,3,1469.0,red,3,0,89,4331,0.915,0.935,0
3370,44.0,college,single,<30k€,3,148,2,3342.0,red,2,2517,81,5848,0.977,0.8,0
6653,42.0,graduate,married,70k€-110k€,5,135,3,2111.0,red,3,1761,46,2112,0.753,0.769,1
1012,55.0,college,single,,2,148,3,4224.0,red,3,1305,31,1152,0.852,0.824,0
7350,27.0,high school,single,,4,103,2,12917.0,red,1,1157,82,4108,0.668,0.745,0
6044,33.0,uneducated,married,<30k€,6,95,2,5645.0,red,2,0,32,1527,1.05,0.455,0
3906,56.0,graduate,married,<30k€,5,158,2,1438.3,red,3,0,35,2492,0.885,0.296,1
9164,49.0,,married,,4,127,2,3604.0,red,2,0,65,4051,0.934,0.667,0
5893,,,married,30k€-50k€,5,147,2,2295.0,red,1,1277,47,2245,0.308,0.679,0
5359,48.0,high school,married,50k€-70k€,6,144,3,13768.0,red,3,763,44,1390,0.712,0.76,0
9784,33.0,,single,<30k€,5,81,0,8744.0,red,2,1712,68,2579,0.895,0.659,0
5199,41.0,graduate,single,<30k€,5,139,2,3094.0,red,3,1317,81,3607,0.957,0.884,0
2469,36.0,,married,<30k€,6,121,5,2722.0,red,2,1592,49,3205,1.319,0.633,0
282,43.0,uneducated,single,50k€-70k€,1,148,1,6426.0,red,2,0,80,4892,0.592,0.818,0
7073,37.0,high school,single,,3,148,2,22886.0,red,4,836,61,2652,0.889,0.743,0
1989,47.0,uneducated,single,50k€-70k€,2,146,1,11121.0,red,2,1296,81,13814,0.789,1.025,0
8669,34.0,uneducated,,30k€-50k€,4,92,2,1843.0,red,2,1293,61,2077,0.349,0.694,1
8668,,,married,<30k€,5,151,2,3208.0,red,5,0,86,4531,0.923,0.83,0
7485,35.0,high school,married,+110k€,2,133,1,34516.0,red,2,0,57,4734,0.965,0.541,1
716,26.0,high school,married,+110k€,3,57,4,9007.0,red,1,1965,42,1925,0.698,0.448,0
6249,49.0,post-graduate,married,30k€-50k€,6,168,2,1869.0,red,2,758,34,1549,0.91,0.478,0
2802,53.0,graduate,married,+110k€,1,149,2,12778.0,red,3,507,28,1133,0.967,0.4,1
1941,38.0,,single,30k€-50k€,3,98,4,4562.0,red,1,1721,50,1896,0.896,1.5,0
9941,41.0,uneducated,single,<30k€,6,131,4,1438.3,red,3,170,45,2527,0.889,0.406,1
4202,52.0,post-graduate,,70k€-110k€,4,147,0,29205.0,red,2,1208,43,1556,0.957,1.048,0
8988,39.0,graduate,married,+110k€,1,129,1,34516.0,red,1,1440,88,7168,0.676,0.571,0
1199,45.0,graduate,,30k€-50k€,2,127,3,4091.0,red,3,1108,87,5244,0.774,0.706,0
6254,46.0,,divorced,70k€-110k€,1,153,2,21714.0,red,2,1969,104,13270,0.944,0.625,0
6274,37.0,college,single,70k€-110k€,1,147,1,9959.0,red,3,2517,85,8847,0.884,0.771,1
9397,56.0,high school,married,70k€-110k€,5,144,4,3864.0,red,1,1901,32,1018,0.289,0.391,0
1560,37.0,graduate,married,<30k€,3,101,2,8014.0,red,3,1402,34,1596,0.873,0.789,0
5863,47.0,graduate,,,1,135,4,3443.0,red,3,0,45,2505,0.832,0.452,1
6630,32.0,graduate,married,<30k€,2,147,3,2905.0,red,2,2517,39,2487,0.725,0.393,1
1093,,uneducated,divorced,,3,126,4,2712.0,red,3,0,28,2307,0.724,0.474,1
5563,40.0,graduate,single,<30k€,4,92,3,1438.3,red,2,0,45,2502,0.695,0.452,1
9847,,graduate,married,50k€-70k€,3,120,3,1460.0,red,3,0,36,2329,0.738,0.5,1
452,43.0,graduate,married,<30k€,6,102,4,10388.0,red plus,2,1961,61,10294,0.703,0.649,1
7343,52.0,college,married,<30k€,3,195,2,2473.0,red,2,1745,72,4823,0.769,0.8,0
888,47.0,graduate,single,<30k€,4,171,4,2224.0,red,2,1106,41,1698,0.501,0.367,0
6021,42.0,,,30k€-50k€,3,147,2,3015.0,red,2,0,80,4277,0.927,0.951,0
7195,58.0,uneducated,married,50k€-70k€,6,224,2,6479.0,red,1,1393,47,1618,0.468,0.958,0
6533,42.0,graduate,single,<30k€,6,148,2,2803.0,red,2,0,40,2216,0.623,0.6,1
3503,50.0,,married,+110k€,4,167,2,14938.0,red,3,0,31,1134,0.49,0.632,0
4505,,high school,,70k€-110k€,4,124,1,18008.0,red,2,2517,55,2659,0.775,0.833,0
8257,33.0,high school,single,<30k€,3,92,5,1556.0,red,2,0,46,2283,0.69,0.586,1
457,41.0,graduate,,70k€-110k€,3,136,3,34516.0,red,3,0,27,1120,0.483,0.35,0
6442,45.0,graduate,married,70k€-110k€,4,167,1,14322.0,red,2,0,75,3993,0.602,0.531,0
7252,47.0,post-graduate,,70k€-110k€,2,157,4,2673.0,red,3,0,54,4929,1.043,0.459,1
224,51.0,,single,<30k€,1,152,2,10195.0,red plus,2,2389,36,1563,0.427,0.44,1
9859,29.0,uneducated,single,50k€-70k€,6,75,2,16604.0,red,3,1716,61,2580,1.025,0.649,0
9503,43.0,graduate,single,70k€-110k€,5,100,0,2478.0,red,1,2031,31,1558,1.284,0.938,0
